hash,filename,cadical_hack_gb,CaDiCaL_PriPro,CaDiCaL_PriPro_no_bin,CaDiCaL_PriPro_no_bin_no_proof,CaDiCaL_PriPro_no_proof,CaDiCaL_rp,CaDiCaL_sc2021,Cadical_SCAVEL01,Cadical_SCAVEL02,CaDiCaL_Stability_HC,cadical_watch_sat,clasp_336_HC_no_proof,clasp_336_HC_no_proof_crafty,clasp_336_HC_no_proof_frumpy,clasp_336_HC_no_proof_handy,clasp_336_HC_no_proof_jumpy,clasp_336_HC_no_proof_many,clasp_336_HC_no_proof_trendy,clasp_336_HC_no_proof_tweety,CleanMaple,CleanMaple_no_proof,CleanMaple_PriPro,CleanMaple_PriPro_no_proof,cms_expV_gbL,hCaD,hCaD_psids,hKis,hKis_psids,hKis_unsat,kissat_bonus,kissat_cf,kissat_crvr_gb,kissat_gb,Kissat_MAB,Kissat_sc2021_default,Kissat_sc2021_sat,Kissat_sc2021_sweep,lstech_maple,Maple_MBDR_BJL6_Tier2,Maple_MBDR_BJL7_Local,Maple_MBDR_Cent_PERM_10K,Maple_MBDR_Cent_PERM_75K,Maple_simp21,MapleSSV,MergeSat,MergeSat_nosimp,MergeSat_unsat,optsat_m21,optsat_R21,ParaFROST,ParaFROST_NoMDM,Relaxed_LCFTP,Relaxed_LCFTP_V2,Relaxed_LCFTP_V3,Relaxed_LCMDCBDL_BLB,Relaxed_LCMDCBDL_SCAVEL01,Relaxed_LCMDCBDL_SCAVEL02,SLIME_hess_no_rnd,SLIME_hess_rnd,SLIME_no_hess_no_rnd,SLIME_no_hess_rnd
d5453d6d31f33a310ce34ee4bcfcbe50,prime_a24_b24.cnf.xz,3282.92,780.343,783.974,780.589,823.091,901.861,1324,31.1832,596.121,962.184,1257.93,1207.53,720.909,1700.5,1675.11,848.472,1200.88,1224.89,1935.56,timeout,4991.95,3475.3,3464.31,1295.27,21.9941,624.434,253.521,680.226,1886.91,449.595,963.424,1087.31,1062.44,1473.77,665.128,491.204,489.581,582.628,1426.87,1151.96,404.514,2954.18,1650.66,924.093,3848.12,3750.7,timeout,1267.23,121.277,65.7949,21.513,1424.22,2046.33,33.7038,176.19,294.291,1110.8,533.073,1202.51,2753.45,1300.53
d646d69fe2f66663f380a6d742bbb38a,string_compare_safety_cbmc_unwinding_800.cnf.xz,1459.38,1351.36,1329.24,1337.33,1312.68,1155.94,1055.82,1307.9,1695.75,1311.73,1018.96,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,2235.86,1018.15,1137.33,1451.96,1216.27,1224.02,949.676,1248.31,1338.04,1168.66,1325.83,2375.06,2130.62,1842.33,1773.06,3216.28,3886.44,3046.06,3140.8,2346.47,3777.25,failed,failed,failed,2536.43,2511.07,3618.15,3979.3,3763.3,4261.59,4413.98,timeout,2810.68,4010.33,4001.69,4581.56,3837.23,4463.76
d765837689ffb1173943095f2fc42b96,Kakuro-easy-045-ext.xml.hg_4.cnf.xz,timeout,4396.32,4362.36,4320.49,4382.37,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,4865.7,4267.99,timeout,timeout,timeout,4428.64,timeout,timeout,timeout,timeout,timeout,timeout,3737.33,timeout,4783.63,timeout,timeout,4269.07,timeout,timeout,timeout,timeout,4455.87,timeout,timeout,timeout,3758.07,timeout,timeout,4888.57,timeout,4639.78,3693.92,4154.6,timeout,4929.67
dbbd977e78d2e6a9d2d83c5077597591,Kakuro-easy-118-ext.xml.hg_4.cnf.xz,363.604,106.882,106.743,105.788,105.644,687.654,317.32,331.031,1185.38,943.582,419.853,134.956,115.879,402.735,362.278,83.5177,136.297,134.898,64.8965,1200.13,1198.71,1128.98,992.564,583.99,330.03,1647.81,312.279,1348.82,201.499,1559.33,286.046,200.953,127.687,275.655,287.516,212.704,394.909,151.604,508.691,451.113,398.205,404.68,218.49,347.154,441.948,436.082,455.006,380.584,237.809,279.79,170.282,380.488,360.912,451.272,385.392,444.083,306.583,446.528,492.424,492.388,341.004
dc3854d1f6db34fa97596ac30204627c,ktf_TF-1.tf_3_0.02_34.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,failed,failed,failed,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
ddb3decfe4a53709806d60535bbb3de8,n320p5q2_n.apx_17.cnf.xz,261.269,243.454,245.671,228.079,227.918,265.644,71.5129,1207.09,timeout,413.834,371.962,75.1799,39.1464,61.6778,105.384,63.2509,74.975,75.3729,135.311,2591.37,2584.97,2085.37,2070.65,229.438,284.447,180.308,321.704,279.671,258.043,218.336,329.954,260.931,314.696,282.545,51.8025,126.845,51.7106,215.899,176.644,181.882,184.264,186.758,163.038,149.627,340.935,344.274,345.548,161.095,168.572,247.486,245.662,450.712,492.837,506.55,134.216,226.098,timeout,181.002,213.991,177.692,182.313
df4aa7724f377245d82486ada37910de,SC21_Timetable_C_140_E_32_Cl_30_S_10.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,failed,failed,failed,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
df6aa71659ddda7143b6e2e72d7d4675,problem_12.smt2.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,failed,failed,failed,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
e02cc08183436cf370b565fbf365f3fe,Circuit_multiplier26.cnf.xz,4561.21,timeout,timeout,timeout,timeout,3577.95,timeout,3675.71,timeout,4961.2,timeout,timeout,timeout,timeout,735.109,timeout,timeout,timeout,timeout,timeout,timeout,337.926,335.697,3222.44,timeout,2009.66,16.5227,timeout,timeout,timeout,2659.33,3051.1,3463.03,1048.74,2516.49,2168.57,timeout,359.642,timeout,timeout,2305.88,1970.58,1407.26,1710.73,timeout,timeout,timeout,1842.5,1394.96,timeout,timeout,1186.4,3539.36,timeout,176.587,timeout,2595.8,timeout,timeout,timeout,timeout
e0617083b92213c14131866cfee57dfb,vlsat2_11_42.cnf.xz,2134.37,1391.41,1392.23,1351.75,1350.16,963.952,timeout,2024.14,timeout,1720.75,1062.74,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,256.12,439.682,1425.89,timeout,3760.6,2500.86,timeout,timeout,timeout,3797.19,4332.37,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
e353e7a4a49333e69e21ce21289f3983,quad_res_r21_m22.cnf.xz,108.305,116.73,115.858,115.132,114.494,122.623,123.647,107.14,925.679,122.596,83.8297,141.632,449.689,521.842,276.356,68.4149,141.407,146.622,311.608,469.281,469.054,153.853,153.384,80.8571,77.0251,60.0648,68.9227,107.231,146.099,182.936,151.806,53.1694,144.447,169.644,110.369,52.0605,58.9732,125.103,122.383,189.367,16.7707,254.695,73.3591,113.18,141.089,140.623,139.814,74.4873,75.4834,309.74,159.899,25.7859,177.61,81.135,23.2511,221.518,746.648,105.512,197.409,56.1069,50.7723
e4058a36518bf65fac7b0b866f139235,sp4-33-one-stri-tree-noid.cnf.xz,347.337,1062.84,1076.8,1028.65,1038.63,907.823,367.157,570.588,908.004,810.839,470.083,38.6697,27.8159,33.4517,35.9684,33.3997,38.7339,38.8231,51.2994,1763.51,1760.59,2512.9,2502.38,120.493,744.932,599.736,540.845,420.848,460.405,309.838,473.979,365.242,442.574,669.84,133.327,101.625,135.138,113.329,96.8234,109.696,105.286,104.533,159.634,129.745,152.492,150.793,152.649,175.12,108.53,187.661,273.276,186.772,428.204,292.039,131.09,160.403,632.93,154.008,140.117,136.671,159.075
e4d1892db27b721b88e5ee7e5987649f,quad_res_r33_m36.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
e59a9e69ce2967effc10fb6905609079,51.smt2.cnf.xz,493.219,362.719,381.31,380.8,360.282,388.723,363.279,432.457,280.088,127.468,469.022,4196.36,2312.98,timeout,2190.32,272.541,4204.59,4214.46,2717.49,timeout,timeout,4080.61,4064.5,208.287,407.187,196.463,446.118,183.964,82.8115,434.982,115.288,324.538,203.65,565.342,124.914,256.756,193.62,1129.25,1146.04,175.545,1276.36,1292.96,145.847,1748.64,failed,failed,failed,836.896,173.599,599.303,345.711,204.764,317.579,194.713,914.707,318.613,746.38,60.4379,66.5459,66.7483,60.4423
e63a6f6ad7432b630996b02f842066f7,b2005-p1-12x12c10h7-Ser5-0.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
e6510ed99dc7c4549ac41772305d004b,sp5-21-15-one-nons-tree-noid.cnf.xz,103.204,1082.45,1085.67,1047.89,1069.89,1318.09,828.478,320.703,1028.14,574.956,2196.07,1187.41,21.802,38.6501,781.461,410.288,1096.19,1082.95,61.3004,timeout,timeout,400.346,399.443,79.1845,1039.11,1459.96,460.965,200.529,124.196,1464.48,1625.26,752.557,73.3635,238.401,262.157,timeout,265.774,1082.66,2222.69,299.583,657.533,1628.28,602.777,744.527,1703.13,1753.8,977.453,402.011,98.7828,733.181,592.602,1433.04,2158,2184.99,83.212,683.455,224.861,746.934,1113.2,361.544,236.217
e6ebcf156dfca54a7881190a14a330fa,Kakuro-easy-150-ext.xml.hg_9.cnf.xz,164.828,200.018,198.392,198.301,197.691,162.892,1354.15,416.964,215.32,616.465,231.763,315.193,536.52,305.548,317.389,254.739,316.001,314.27,155.458,1668.52,1630.07,1969.29,1912.5,754.894,231.326,1255.12,263.132,1646.92,104.487,1351.14,112.821,95.6733,159.182,108.842,188.962,61.7432,224.896,462.377,504.657,459.423,694.443,718.749,343.563,564.915,278.848,277.678,281.197,260.629,360.929,192.917,342.539,501.378,439.856,438.778,279.318,396.52,490.371,540.143,714.715,470.24,429.772
e724ce11027976e35cfb8ca6881d741b,Sz1024_34824.smt2.cnf.xz,timeout,2523.14,2522,2469.9,2479.17,425.95,1654.86,2446.78,1787.83,2776.57,1661.41,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,336.382,285.272,timeout,891.037,timeout,1136.31,timeout,675.394,676.157,573.649,533.369,865.515,451.65,1038.35,1231.85,995.092,2704.93,3678.72,3612.17,1304.81,timeout,failed,failed,failed,timeout,999.094,2498.89,1030.22,timeout,timeout,2951.21,timeout,timeout,4645.65,2754.34,3268.32,1856.45,3088.57
e7736f693835ebec4ced74ad3c146e81,WS_300_24_90_10.apx_0.cnf.xz,207.175,90.0515,92.0056,87.904,88.1079,177.344,64.023,221.219,329.324,191.192,237.508,43.7063,28.2368,44.6641,57.5544,53.6501,43.6244,43.758,72.8212,589.418,588.008,541.949,541.29,148.066,145.937,135.512,148.064,198.389,184.247,346.087,145.621,137.102,180.156,209.651,52.839,49.3383,53.5466,105.414,164.13,152.744,162.367,168.348,124.01,95.3266,213.184,216.169,215.063,120.934,133.291,222.61,207.799,251.82,217.138,274.834,78.9843,142.951,1047.18,148.667,161.899,178.364,179.67
e8209cd050c81226a57e93a0a83220d4,string_compare_safety_cbmc_unwinding_700.cnf.xz,986.729,750.862,742.684,733.628,727.22,982.7,844.806,980.461,1266.7,1053.33,912.442,4722.76,timeout,timeout,4305.46,timeout,4677.27,4812.88,timeout,timeout,timeout,timeout,timeout,1519.7,902.252,919.58,963.729,1009.77,925.724,743.87,806.309,1136.18,1029.19,941.316,1208.92,1505.04,1624.38,1787.78,2386.27,2750.25,2981.26,3013.55,2368.07,2663.65,failed,failed,failed,2534.68,2014.51,4886.12,2840.12,3153.74,3584.43,3451.17,4371.1,2473.91,2617.54,3365.9,3403.71,3240.73,3168.36
e823071e58960a155122139ab4d0f44a,vlsat2_51_824.cnf.xz,974.614,314.095,314.904,305.003,308.805,2659.1,timeout,2533.01,timeout,1561.17,1722.92,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1449.57,497.75,timeout,4535.94,2298.14,3195.72,timeout,timeout,timeout,3339.54,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,4203.51,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
e8408d02568ac7214d2d4cad6d59e9bf,vlsat2_144_7585.cnf.xz,3770.39,3448.53,3451.16,3435.19,3442.44,3979.37,timeout,2913.88,timeout,4205.41,4840.23,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,3518.43,967.019,timeout,timeout,1817.76,timeout,timeout,4050.24,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,2603.13,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
e8c79a0ee6be39b6b2211c9a527c192a,randomG-n20-d05.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
e9674dde824d0e269ad80b9659b1b431,HCP-446-420.cnf.xz,922.517,883.439,871.663,894.631,852.29,1215.93,997.497,1051.19,1411.71,1027.42,1002.42,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,3331.97,3139.66,1612.48,2458.86,1250.89,1600.13,988.447,3361.61,2567.01,2019.26,1441.06,1629.38,3470.96,1589.84,timeout,timeout,timeout,timeout,timeout,timeout,4549.51,failed,failed,failed,4038.54,timeout,1251.07,1503.28,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
eb09e5484eaf494d6c1abe60c5b38b7e,sp5-26-19-bin-nons-tree-noid.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,4192.07,timeout,1943.85,2432.82,timeout,timeout,timeout,3093.77,2431.9,2441.89,timeout,timeout,timeout,timeout,timeout,2617.62,timeout,timeout,timeout,timeout,timeout,timeout,1160,timeout,4098.99,3836.98,timeout,timeout,timeout,98.9231,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,2889.57,timeout,timeout,timeout,timeout,1467.4,timeout,timeout,timeout,892.318,1132.47,timeout,timeout
ee3d0bbbe59d1d3d1a087df411d44626,sum_of_3_cubes_87_bits_75.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,failed,failed,failed,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
ef4508038f0220f285640f4f9f1da640,satch2ways18u.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,failed,failed,failed,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
ef64bc4d3c2505574e067eb50b48ffd4,HCP-522-105.cnf.xz,91.7536,102.949,103.369,101.642,101.841,222.19,182.474,70.7388,98.1902,91.9419,60.965,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,554.519,50.5852,134.82,282.481,488.73,182.056,168.549,185.457,32.5489,420.852,144.103,341.027,210.363,253.118,266.327,195.491,183.288,173.668,173.216,99.7136,timeout,failed,failed,failed,620.641,135.718,73.1692,74.7351,149.271,2027.01,1663.75,299.35,145.723,timeout,187.46,1081.46,timeout,308.837
effa19cc18a6c3faca19761028bb0a0e,SC21_Timetable_C_121_E_34_Cl_8_S_4.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,failed,failed,failed,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
f157df1208c06caaa5cf11371704b87b,edit_distance041_182.cnf.xz,205.696,181.027,168.234,177.543,178.173,259.335,136.439,176.989,132.649,215.45,210.415,343.433,1664.98,285.902,587.992,1223.31,332.957,343.516,375.542,845.11,841.503,1379.66,1372.06,303.9,261.857,214.188,229.645,257.298,214.567,148.412,259.929,303.45,307.533,296.544,177.295,236.839,178.714,162.008,163.504,149.389,174.412,175.023,156.685,159.198,211.674,211.464,220.978,158.103,151.806,188.618,199.016,151.439,164.466,154.004,263.343,168.95,151.728,143.598,225.061,151.723,206.892
f4a15cbf0cc8bc993e29f82e7d8e9563,HCP-529-60.cnf.xz,157.437,169.41,172.049,158.783,167.632,181.092,70.204,91.6384,144.458,148.853,314.471,timeout,timeout,timeout,4377.73,timeout,timeout,timeout,2461.83,1239.92,1235.4,timeout,timeout,1558.12,71.7649,199.413,56.6483,155.698,37.1396,119.521,65.862,24.1334,153.378,151.975,155.372,98.9877,237.375,730.283,183.085,97.1203,110.43,108.642,1903.83,timeout,failed,failed,failed,135.83,510.885,92.8659,67.4729,170.411,1450.12,200.752,2077.94,1589.4,281.155,timeout,1138.46,1318.34,2607.23
f51d3940d97c1019081744d94bf08778,MVD_ADS_S4_5_5.cnf.xz,0.823951,0.927828,0.926705,0.906411,0.907422,0.838733,0.922345,216.685,2167.36,0.838566,0.86871,270.689,248.873,142.869,266.514,263.046,270.026,269.331,136.488,timeout,timeout,timeout,timeout,0.611679,0.83135,0.854592,0.432022,0.436574,1.06062,0.488792,0.432083,0.416941,0.416667,0.49618,0.429697,0.43224,0.441803,1033.43,1032.25,1024.24,1150.41,1158.22,977.554,1031.86,0.409799,0.411871,0.41102,1012.61,1005.42,34.4543,33.6217,1085.67,1060.18,1067.29,1040.33,1033.33,timeout,1085.16,1085.27,1082.96,1093.27
fab5698f06861b62c881c77630fbcd4d,Kakuro-easy-142-ext.xml.hg_8.cnf.xz,1130.63,1304.93,1287.2,1285.05,1282.48,518.023,404.506,1049.65,1949.69,1408.12,1101.99,3135.65,553.778,2614.21,995.268,947.751,3155.95,3190.14,946.889,4983.77,4986.74,timeout,timeout,4261.81,968.482,4056.1,342.428,timeout,142.622,timeout,310.773,403.806,326.068,88.9134,184.864,337.391,285.618,248.509,695.695,446.847,804.443,837.337,502.015,1498.03,656.529,648.776,1044.48,585.282,498.353,1042.52,658.652,783.304,1004.99,599.72,1053.28,906.109,1039.45,1063.55,787.871,565.023,789.026
fb621b2b4a54ec0f01ac36daaa7f0f5b,HCP-470-105.cnf.xz,896.609,909.41,928.942,896.331,905.496,833.987,699.492,757.696,2469.97,1447.82,884.275,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1902.56,815.739,1716.85,2303.67,874.315,1382.64,1282.33,1647.27,1312.09,2332.87,2255.43,1650.04,2017.22,timeout,timeout,timeout,timeout,timeout,timeout,3819.3,failed,failed,failed,timeout,timeout,1448.52,651.728,timeout,timeout,timeout,timeout,timeout,4346.81,timeout,timeout,timeout,timeout
fdfd5975c57d7cd2264ef6aff6cb4815,SE_PR_stb_588_138.apx_1.cnf.xz,stb_588_138.apx_1.cnf.xz,787.826,1648.71,1664.83,1630.9,1617.3,162.951,654.621,timeout,383.619,1179.21,628.94,1110.59,853.781,790.477,timeout,timeout,1104.69,1275.1,4915.29,timeout,timeout,timeout,timeout,41.0655,114.392,timeout,72.8762,181.336,190.528,253.158,106.876,21.4159,2.13562,1.79812,1576.46,682.798,1595.77,1639.21,1.66524,1.66953,20.6304,20.7876,121.477,978.271,2969.61,2963.89,917.101,122.35,121.78,0.438178,342.089,3.27364,1.66648,1.67961,1.66494,1.6671,599.829,1.37041,1.37125,1.37725,1.37077
ff4b033c2a2da4100f0b1e83c49c5f80,Circuit_multiplier25.cnf.xz,timeout,4535.82,4533.66,4548.83,4499.4,903.868,timeout,timeout,timeout,timeout,99.7583,4762.15,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1167.98,1160.11,822.831,2008,timeout,3110.76,2823.99,3930.41,timeout,196.823,3659.05,4163.73,timeout,420.543,289.652,164.746,3369.64,3000.43,2465.54,4183.32,timeout,timeout,2179.96,timeout,timeout,timeout,timeout,2647.09,timeout,timeout,693.504,4167.05,3229.07,1020.58,763.429,timeout,903.732,2259.23,1293.48,timeout
